acc,accuracy,average_response_time,avg_rt,background,bidi,block,block_picker,browser_codename,browser_name,browser_version,canvas_backend,clock_backend,color_backend,compensation,condition,coordinates,correct,correct_keyboard_response,correct_response,count_backward_mask,count_block_1,count_block_2,count_block_3,count_correct,count_counter_balance,count_experiment,count_fix,count_forward_mask,count_incorrect,count_instructions_1,count_instructions_2,count_instructions_3,count_instructions_4,count_keyboard_response,count_logger,count_osweb,count_practice_loop,count_prime,count_target,count_trials,date_startdate,date_startdateUTC,date_starttime,datetime,description,disable_garbage_collection,experiment_debug,experiment_parameters,experiment_path,experiment_pilot,experiment_taskname,experiment_taskversion,font_bold,font_family,font_italic,font_size,font_underline,foreground,form_clicks,fullscreen,height,jatosStudyResultId,jatosVersion,keyboard_backend,mouse_backend,num_letters,opensesame_codename,opensesame_version,penwidth,prime,queryParams_batchId,queryParams_generalMultiple,repeat_cycle,response,response_instructions_1,response_instructions_2,response_instructions_3,response_instructions_4,response_keyboard_response,response_time,response_time_instructions_1,response_time_instructions_2,response_time_instructions_3,response_time_instructions_4,response_time_keyboard_response,round_decimals,sampler_backend,screen_availableHeight,screen_availableWidth,screen_colorDepth,screen_height,screen_pixelDepth,screen_screenX,screen_screenY,screen_width,sessionid,sound_buf_size,sound_channels,sound_freq,sound_sample_size,start,subject_nr,subject_parity,system_os,target,time_backward_mask,time_block_1,time_block_2,time_block_3,time_correct,time_counter_balance,time_fix,time_forward_mask,time_incorrect,time_instructions_1,time_instructions_2,time_instructions_3,time_instructions_4,time_keyboard_response,time_logger,time_practice_loop,time_prime,time_target,title,total_correct,total_response_time,total_responses,type,uniform_coordinates,width
97,97,595,595,black,no,block2,2,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Safari/605.1.15",psycho,psycho,psycho,0,identical,uniform,1,1,a,32,0,0,0,32,0,0,32,32,32,0,0,0,0,32,32,0,0,32,32,32,25-10-22,25-10-22,21:21:44,Fri Nov 25 2022 21:21:44 GMT+0100 (Centraleuropæisk normaltid),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Class1,0,0,0,no,mono,no,18,no,white,no,no,768,922,3.6.1,psycho,psycho,7,osweb,1.4.11,1,penguin,262,,0,a,enter,enter,enter,f,a,504,1094,570,404,888,504,2,psycho,817,1440,24,900,24,0,25,1440,1669407767481,1024,2,48000,-16,experiment,0,even,MacIntel,penguin,66360,51,51,51,65077,44,65610,66278,3598,51,1159,1741,14513,66410,66924,51,66327,66410,ExPsyLing2022_Class1,32,19626,33,animal,yes,1024
97,97,594,594,black,no,block2,2,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Safari/605.1.15",psycho,psycho,psycho,0,semi-scrambled,uniform,1,1,f,33,0,0,0,33,0,0,33,33,33,0,0,0,0,33,33,0,0,33,33,33,25-10-22,25-10-22,21:21:44,Fri Nov 25 2022 21:21:44 GMT+0100 (Centraleuropæisk normaltid),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Class1,0,0,0,no,mono,no,18,no,white,no,no,768,922,3.6.1,psycho,psycho,8,osweb,1.4.11,1,ccbmeuur,262,,0,f,enter,enter,enter,f,f,561,1094,570,404,888,561,2,psycho,817,1440,24,900,24,0,25,1440,1669407767481,1024,2,48000,-16,experiment,0,even,MacIntel,cucumber,68210,51,51,51,66928,44,67462,68128,3598,51,1159,1741,14513,68260,68824,51,68177,68260,ExPsyLing2022_Class1,33,20187,34,fruit_veg,yes,1024
97,97,602,602,black,no,block2,2,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Safari/605.1.15",psycho,psycho,psycho,0,semi-scrambled,uniform,1,1,a,34,0,0,0,34,0,0,34,34,34,0,0,0,0,34,34,0,0,34,34,34,25-10-22,25-10-22,21:21:44,Fri Nov 25 2022 21:21:44 GMT+0100 (Centraleuropæisk normaltid),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Class1,0,0,0,no,mono,no,18,no,white,no,no,768,922,3.6.1,psycho,psycho,6,osweb,1.4.11,1,juaagr,262,,0,a,enter,enter,enter,f,a,892,1094,570,404,888,892,2,psycho,817,1440,24,900,24,0,25,1440,1669407767481,1024,2,48000,-16,experiment,0,even,MacIntel,jaguar,70110,51,51,51,68827,44,69360,70028,3598,51,1159,1741,14513,70160,71058,51,70077,70160,ExPsyLing2022_Class1,34,21079,35,animal,yes,1024
97,97,601,601,black,no,block2,2,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Safari/605.1.15",psycho,psycho,psycho,0,semi-scrambled,uniform,1,1,f,35,0,0,0,35,0,0,35,35,35,0,0,0,0,35,35,0,0,35,35,35,25-10-22,25-10-22,21:21:44,Fri Nov 25 2022 21:21:44 GMT+0100 (Centraleuropæisk normaltid),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Class1,0,0,0,no,mono,no,18,no,white,no,no,768,922,3.6.1,psycho,psycho,4,osweb,1.4.11,1,pmoe,262,,0,f,enter,enter,enter,f,f,560,1094,570,404,888,560,2,psycho,817,1440,24,900,24,0,25,1440,1669407767481,1024,2,48000,-16,experiment,0,even,MacIntel,pome,72343,51,51,51,71061,44,71593,72261,3598,51,1159,1741,14513,72394,72958,51,72310,72393,ExPsyLing2022_Class1,35,21639,36,fruit_veg,yes,1024
97,97,601,601,black,no,block2,2,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Safari/605.1.15",psycho,psycho,psycho,0,identical,uniform,1,1,a,36,0,0,0,36,0,0,36,36,36,0,0,0,0,36,36,0,0,36,36,36,25-10-22,25-10-22,21:21:44,Fri Nov 25 2022 21:21:44 GMT+0100 (Centraleuropæisk normaltid),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Class1,0,0,0,no,mono,no,18,no,white,no,no,768,922,3.6.1,psycho,psycho,5,osweb,1.4.11,1,panda,262,,0,a,enter,enter,enter,f,a,610,1094,570,404,888,610,2,psycho,817,1440,24,900,24,0,25,1440,1669407767481,1024,2,48000,-16,experiment,0,even,MacIntel,panda,74260,51,51,51,72961,44,73493,74162,3598,51,1159,1741,14513,74310,74924,51,74211,74310,ExPsyLing2022_Class1,36,22249,37,animal,yes,1024
97,97,600,600,black,no,block2,2,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Safari/605.1.15",psycho,psycho,psycho,0,identical,uniform,1,1,f,37,0,0,0,37,0,0,37,37,37,0,0,0,0,37,37,0,0,37,37,37,25-10-22,25-10-22,21:21:44,Fri Nov 25 2022 21:21:44 GMT+0100 (Centraleuropæisk normaltid),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Class1,0,0,0,no,mono,no,18,no,white,no,no,768,922,3.6.1,psycho,psycho,4,osweb,1.4.11,1,kale,262,,0,f,enter,enter,enter,f,f,553,1094,570,404,888,553,2,psycho,817,1440,24,900,24,0,25,1440,1669407767481,1024,2,48000,-16,experiment,0,even,MacIntel,kale,76210,51,51,51,74927,44,75460,76128,3598,51,1159,1741,14513,76260,76825,51,76177,76260,ExPsyLing2022_Class1,37,22802,38,fruit_veg,yes,1024
97,97,611,611,black,no,block2,2,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Safari/605.1.15",psycho,psycho,psycho,0,fully-scrambled,uniform,1,1,a,38,0,0,0,38,0,0,38,38,38,0,0,0,0,38,38,0,0,38,38,38,25-10-22,25-10-22,21:21:44,Fri Nov 25 2022 21:21:44 GMT+0100 (Centraleuropæisk normaltid),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Class1,0,0,0,no,mono,no,18,no,white,no,no,768,922,3.6.1,psycho,psycho,8,osweb,1.4.11,1,uchikmpn,262,,0,a,enter,enter,enter,f,a,1018,1094,570,404,888,1018,2,psycho,817,1440,24,900,24,0,25,1440,1669407767481,1024,2,48000,-16,experiment,0,even,MacIntel,chipmunk,78127,51,51,51,76828,44,77360,78028,3598,51,1159,1741,14513,78177,79208,51,78078,78177,ExPsyLing2022_Class1,38,23820,39,animal,yes,1024
98,98,610,610,black,no,block2,2,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Safari/605.1.15",psycho,psycho,psycho,0,fully-scrambled,uniform,1,1,a,39,0,0,0,39,0,0,39,39,39,0,0,0,0,39,39,0,0,39,39,39,25-10-22,25-10-22,21:21:44,Fri Nov 25 2022 21:21:44 GMT+0100 (Centraleuropæisk normaltid),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Class1,0,0,0,no,mono,no,18,no,white,no,no,768,922,3.6.1,psycho,psycho,5,osweb,1.4.11,1,umeso,262,,0,a,enter,enter,enter,f,a,595,1094,570,404,888,595,2,psycho,817,1440,24,900,24,0,25,1440,1669407767481,1024,2,48000,-16,experiment,0,even,MacIntel,mouse,80510,51,51,51,79212,44,79745,80412,3598,51,1159,1741,14513,80560,81158,51,80461,80560,ExPsyLing2022_Class1,39,24415,40,animal,yes,1024
98,98,609,609,black,no,block2,2,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Safari/605.1.15",psycho,psycho,psycho,0,identical,uniform,1,1,f,40,0,0,0,40,0,0,40,40,40,0,0,0,0,40,40,0,0,40,40,40,25-10-22,25-10-22,21:21:44,Fri Nov 25 2022 21:21:44 GMT+0100 (Centraleuropæisk normaltid),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Class1,0,0,0,no,mono,no,18,no,white,no,no,768,922,3.6.1,psycho,psycho,8,osweb,1.4.11,1,beetroot,262,,0,f,enter,enter,enter,f,f,567,1094,570,404,888,567,2,psycho,817,1440,24,900,24,0,25,1440,1669407767481,1024,2,48000,-16,experiment,0,even,MacIntel,beetroot,82444,51,51,51,81161,44,81693,82362,3598,51,1159,1741,14513,82494,83075,51,82411,82494,ExPsyLing2022_Class1,40,24982,41,fruit_veg,yes,1024
98,98,609,609,black,no,block2,2,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Safari/605.1.15",psycho,psycho,psycho,0,semi-scrambled,uniform,1,1,f,41,0,0,0,41,0,0,41,41,41,0,0,0,0,41,41,0,0,41,41,41,25-10-22,25-10-22,21:21:44,Fri Nov 25 2022 21:21:44 GMT+0100 (Centraleuropæisk normaltid),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Class1,0,0,0,no,mono,no,18,no,white,no,no,768,922,3.6.1,psycho,psycho,5,osweb,1.4.11,1,gapre,262,,0,f,enter,enter,enter,f,f,607,1094,570,404,888,607,2,psycho,817,1440,24,900,24,0,25,1440,1669407767481,1024,2,48000,-16,experiment,0,even,MacIntel,grape,84377,51,51,51,83079,44,83610,84278,3598,51,1159,1741,14513,84427,85042,51,84328,84427,ExPsyLing2022_Class1,41,25589,42,fruit_veg,yes,1024
98,98,607,607,black,no,block2,2,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Safari/605.1.15",psycho,psycho,psycho,0,fully-scrambled,uniform,1,1,f,42,0,0,0,42,0,0,42,42,42,0,0,0,0,42,42,0,0,42,42,42,25-10-22,25-10-22,21:21:44,Fri Nov 25 2022 21:21:44 GMT+0100 (Centraleuropæisk normaltid),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Class1,0,0,0,no,mono,no,18,no,white,no,no,768,922,3.6.1,psycho,psycho,7,osweb,1.4.11,1,panhcsi,262,,0,f,enter,enter,enter,f,f,528,1094,570,404,888,528,2,psycho,817,1440,24,900,24,0,25,1440,1669407767481,1024,2,48000,-16,experiment,0,even,MacIntel,spinach,86327,51,51,51,85045,44,85587,86245,3598,51,1159,1741,14513,86376,86908,51,86294,86376,ExPsyLing2022_Class1,42,26117,43,fruit_veg,yes,1024
98,98,608,608,black,no,block2,2,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Safari/605.1.15",psycho,psycho,psycho,0,semi-scrambled,uniform,1,1,a,43,0,0,0,43,0,0,43,43,43,0,0,0,0,43,43,0,0,43,43,43,25-10-22,25-10-22,21:21:44,Fri Nov 25 2022 21:21:44 GMT+0100 (Centraleuropæisk normaltid),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Class1,0,0,0,no,mono,no,18,no,white,no,no,768,922,3.6.1,psycho,psycho,8,osweb,1.4.11,1,fgliamno,262,,0,a,enter,enter,enter,f,a,638,1094,570,404,888,638,2,psycho,817,1440,24,900,24,0,25,1440,1669407767481,1024,2,48000,-16,experiment,0,even,MacIntel,flamingo,88211,51,51,51,86912,44,87444,88112,3598,51,1159,1741,14513,88261,88908,51,88161,88261,ExPsyLing2022_Class1,43,26755,44,animal,yes,1024
98,98,605,605,black,no,block2,2,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Safari/605.1.15",psycho,psycho,psycho,0,identical,uniform,1,1,f,44,0,0,0,44,0,0,44,44,44,0,0,0,0,44,44,0,0,44,44,44,25-10-22,25-10-22,21:21:44,Fri Nov 25 2022 21:21:44 GMT+0100 (Centraleuropæisk normaltid),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Class1,0,0,0,no,mono,no,18,no,white,no,no,768,922,3.6.1,psycho,psycho,4,osweb,1.4.11,1,date,262,,0,f,enter,enter,enter,f,f,464,1094,570,404,888,464,2,psycho,817,1440,24,900,24,0,25,1440,1669407767481,1024,2,48000,-16,experiment,0,even,MacIntel,date,90194,51,51,51,88912,44,89445,90112,3598,51,1159,1741,14513,90244,90709,51,90161,90244,ExPsyLing2022_Class1,44,27219,45,fruit_veg,yes,1024
98,98,610,610,black,no,block2,2,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Safari/605.1.15",psycho,psycho,psycho,0,fully-scrambled,uniform,1,1,f,45,0,0,0,45,0,0,45,45,45,0,0,0,0,45,45,0,0,45,45,45,25-10-22,25-10-22,21:21:44,Fri Nov 25 2022 21:21:44 GMT+0100 (Centraleuropæisk normaltid),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Class1,0,0,0,no,mono,no,18,no,white,no,no,768,922,3.6.1,psycho,psycho,8,osweb,1.4.11,1,genlgtpa,262,,0,f,enter,enter,enter,f,f,825,1094,570,404,888,825,2,psycho,817,1440,24,900,24,0,25,1440,1669407767481,1024,2,48000,-16,experiment,0,even,MacIntel,eggplant,92011,51,51,51,90712,44,91244,91913,3598,51,1159,1741,14513,92060,92892,51,91962,92060,ExPsyLing2022_Class1,45,28044,46,fruit_veg,yes,1024
98,98,610,610,black,no,block2,2,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Safari/605.1.15",psycho,psycho,psycho,0,semi-scrambled,uniform,1,1,a,46,0,0,0,46,0,0,46,46,46,0,0,0,0,46,46,0,0,46,46,46,25-10-22,25-10-22,21:21:44,Fri Nov 25 2022 21:21:44 GMT+0100 (Centraleuropæisk normaltid),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Class1,0,0,0,no,mono,no,18,no,white,no,no,768,922,3.6.1,psycho,psycho,6,osweb,1.4.11,1,wualrs,262,,0,a,enter,enter,enter,f,a,608,1094,570,404,888,608,2,psycho,817,1440,24,900,24,0,25,1440,1669407767481,1024,2,48000,-16,experiment,0,even,MacIntel,walrus,94178,51,51,51,92895,44,93430,94095,3598,51,1159,1741,14513,94228,94842,51,94143,94228,ExPsyLing2022_Class1,46,28652,47,animal,yes,1024
98,98,614,614,black,no,block2,2,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Safari/605.1.15",psycho,psycho,psycho,0,fully-scrambled,uniform,1,1,a,47,0,0,0,47,0,0,47,47,47,0,0,0,0,47,47,0,0,47,47,47,25-10-22,25-10-22,21:21:44,Fri Nov 25 2022 21:21:44 GMT+0100 (Centraleuropæisk normaltid),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Class1,0,0,0,no,mono,no,18,no,white,no,no,768,922,3.6.1,psycho,psycho,6,osweb,1.4.11,1,aruocg,262,,0,a,enter,enter,enter,f,a,804,1094,570,404,888,804,2,psycho,817,1440,24,900,24,0,25,1440,1669407767481,1024,2,48000,-16,experiment,0,even,MacIntel,cougar,96144,51,51,51,94845,44,95378,96046,3598,51,1159,1741,14513,96194,97009,51,96095,96194,ExPsyLing2022_Class1,47,29456,48,animal,yes,1024
98,98,615,615,black,no,block2,2,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Safari/605.1.15",psycho,psycho,psycho,0,semi-scrambled,uniform,1,1,f,48,0,0,0,48,0,0,48,48,48,0,0,0,0,48,48,0,0,48,48,48,25-10-22,25-10-22,21:21:44,Fri Nov 25 2022 21:21:44 GMT+0100 (Centraleuropæisk normaltid),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Class1,0,0,0,no,mono,no,18,no,white,no,no,768,922,3.6.1,psycho,psycho,5,osweb,1.4.11,1,ooinn,262,,0,f,enter,enter,enter,f,f,693,1094,570,404,888,693,2,psycho,817,1440,24,900,24,0,25,1440,1669407767481,1024,2,48000,-16,experiment,0,even,MacIntel,onion,98294,51,51,51,97012,44,97545,98212,3598,51,1159,1741,14513,98344,99042,51,98261,98344,ExPsyLing2022_Class1,48,30149,49,fruit_veg,yes,1024
98,98,617,617,black,no,block2,2,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Safari/605.1.15",psycho,psycho,psycho,0,fully-scrambled,uniform,1,1,a,49,0,0,0,49,0,0,49,49,49,0,0,0,0,49,49,0,0,49,49,49,25-10-22,25-10-22,21:21:44,Fri Nov 25 2022 21:21:44 GMT+0100 (Centraleuropæisk normaltid),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Class1,0,0,0,no,mono,no,18,no,white,no,no,768,922,3.6.1,psycho,psycho,8,osweb,1.4.11,1,stotoeir,262,,0,a,enter,enter,enter,f,a,679,1094,570,404,888,679,2,psycho,817,1440,24,900,24,0,25,1440,1669407767481,1024,2,48000,-16,experiment,0,even,MacIntel,tortoise,100328,51,51,51,99045,44,99577,100246,3598,51,1159,1741,14513,100376,101058,51,100295,100376,ExPsyLing2022_Class1,49,30828,50,animal,yes,1024
98,98,614,614,black,no,block2,2,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Safari/605.1.15",psycho,psycho,psycho,0,identical,uniform,1,1,f,50,0,0,0,50,0,0,50,50,50,0,0,0,0,50,50,0,0,50,50,50,25-10-22,25-10-22,21:21:44,Fri Nov 25 2022 21:21:44 GMT+0100 (Centraleuropæisk normaltid),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Class1,0,0,0,no,mono,no,18,no,white,no,no,768,922,3.6.1,psycho,psycho,6,osweb,1.4.11,1,potato,262,,0,f,enter,enter,enter,f,f,500,1094,570,404,888,500,2,psycho,817,1440,24,900,24,0,25,1440,1669407767481,1024,2,48000,-16,experiment,0,even,MacIntel,potato,102361,51,51,51,101061,44,101593,102263,3598,51,1159,1741,14513,102411,102926,51,102312,102411,ExPsyLing2022_Class1,50,31328,51,fruit_veg,yes,1024
98,98,614,614,black,no,block2,2,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Safari/605.1.15",psycho,psycho,psycho,0,semi-scrambled,uniform,1,1,f,51,0,0,0,51,0,0,51,51,51,0,0,0,0,51,51,0,0,51,51,51,25-10-22,25-10-22,21:21:44,Fri Nov 25 2022 21:21:44 GMT+0100 (Centraleuropæisk normaltid),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Class1,0,0,0,no,mono,no,18,no,white,no,no,768,922,3.6.1,psycho,psycho,6,osweb,1.4.11,1,croart,262,,0,f,enter,enter,enter,f,f,624,1094,570,404,888,624,2,psycho,817,1440,24,900,24,0,25,1440,1669407767481,1024,2,48000,-16,experiment,0,even,MacIntel,carrot,104211,51,51,51,102929,44,103462,104128,3598,51,1159,1741,14513,104261,104892,51,104177,104261,ExPsyLing2022_Class1,51,31952,52,fruit_veg,yes,1024
98,98,616,616,black,no,block2,2,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Safari/605.1.15",psycho,psycho,psycho,0,semi-scrambled,uniform,1,1,f,52,0,0,0,52,0,0,52,52,52,0,0,0,0,52,52,0,0,52,52,52,25-10-22,25-10-22,21:21:44,Fri Nov 25 2022 21:21:44 GMT+0100 (Centraleuropæisk normaltid),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Class1,0,0,0,no,mono,no,18,no,white,no,no,768,922,3.6.1,psycho,psycho,4,osweb,1.4.11,1,pulm,262,,0,f,enter,enter,enter,f,f,701,1094,570,404,888,701,2,psycho,817,1440,24,900,24,0,25,1440,1669407767481,1024,2,48000,-16,experiment,0,even,MacIntel,plum,106178,51,51,51,104895,44,105429,106096,3598,51,1159,1741,14513,106228,106942,51,106145,106228,ExPsyLing2022_Class1,52,32653,53,fruit_veg,yes,1024
98,98,614,614,black,no,block2,2,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Safari/605.1.15",psycho,psycho,psycho,0,identical,uniform,1,1,f,53,0,0,0,53,0,0,53,53,53,0,0,0,0,53,53,0,0,53,53,53,25-10-22,25-10-22,21:21:44,Fri Nov 25 2022 21:21:44 GMT+0100 (Centraleuropæisk normaltid),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Class1,0,0,0,no,mono,no,18,no,white,no,no,768,922,3.6.1,psycho,psycho,6,osweb,1.4.11,1,garlic,262,,0,f,enter,enter,enter,f,f,496,1094,570,404,888,496,2,psycho,817,1440,24,900,24,0,25,1440,1669407767481,1024,2,48000,-16,experiment,0,even,MacIntel,garlic,108228,51,51,51,106946,44,107479,108145,3598,51,1159,1741,14513,108278,108775,51,108195,108278,ExPsyLing2022_Class1,53,33149,54,fruit_veg,yes,1024
98,98,612,612,black,no,block2,2,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Safari/605.1.15",psycho,psycho,psycho,0,identical,uniform,1,1,a,54,0,0,0,54,0,0,54,54,54,0,0,0,0,54,54,0,0,54,54,54,25-10-22,25-10-22,21:21:44,Fri Nov 25 2022 21:21:44 GMT+0100 (Centraleuropæisk normaltid),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Class1,0,0,0,no,mono,no,18,no,white,no,no,768,922,3.6.1,psycho,psycho,6,osweb,1.4.11,1,wombat,262,,0,a,enter,enter,enter,f,a,528,1094,570,404,888,528,2,psycho,817,1440,24,900,24,0,25,1440,1669407767481,1024,2,48000,-16,experiment,0,even,MacIntel,wombat,110061,51,51,51,108778,44,109313,109979,3598,51,1159,1741,14513,110112,110643,51,110028,110112,ExPsyLing2022_Class1,54,33677,55,animal,yes,1024
98,98,612,612,black,no,block2,2,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Safari/605.1.15",psycho,psycho,psycho,0,fully-scrambled,uniform,1,1,f,55,0,0,0,55,0,0,55,55,55,0,0,0,0,55,55,0,0,55,55,55,25-10-22,25-10-22,21:21:44,Fri Nov 25 2022 21:21:44 GMT+0100 (Centraleuropæisk normaltid),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Class1,0,0,0,no,mono,no,18,no,white,no,no,768,922,3.6.1,psycho,psycho,5,osweb,1.4.11,1,alagi,262,,0,f,enter,enter,enter,f,f,603,1094,570,404,888,603,2,psycho,817,1440,24,900,24,0,25,1440,1669407767481,1024,2,48000,-16,experiment,0,even,MacIntel,galia,111928,51,51,51,110646,44,111177,111846,3598,51,1159,1741,14513,111978,112592,51,111895,111978,ExPsyLing2022_Class1,55,34280,56,fruit_veg,yes,1024
98,98,615,615,black,no,block2,2,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Safari/605.1.15",psycho,psycho,psycho,0,identical,uniform,1,1,a,56,0,0,0,56,0,0,56,56,56,0,0,0,0,56,56,0,0,56,56,56,25-10-22,25-10-22,21:21:44,Fri Nov 25 2022 21:21:44 GMT+0100 (Centraleuropæisk normaltid),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Class1,0,0,0,no,mono,no,18,no,white,no,no,768,922,3.6.1,psycho,psycho,5,osweb,1.4.11,1,horse,262,,0,a,enter,enter,enter,f,a,796,1094,570,404,888,796,2,psycho,817,1440,24,900,24,0,25,1440,1669407767481,1024,2,48000,-16,experiment,0,even,MacIntel,horse,113878,51,51,51,112595,44,113128,113796,3598,51,1159,1741,14513,113929,114726,51,113845,113928,ExPsyLing2022_Class1,56,35076,57,animal,yes,1024
98,98,614,614,black,no,block2,2,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Safari/605.1.15",psycho,psycho,psycho,0,fully-scrambled,uniform,1,1,a,57,0,0,0,57,0,0,57,57,57,0,0,0,0,57,57,0,0,57,57,57,25-10-22,25-10-22,21:21:44,Fri Nov 25 2022 21:21:44 GMT+0100 (Centraleuropæisk normaltid),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Class1,0,0,0,no,mono,no,18,no,white,no,no,768,922,3.6.1,psycho,psycho,4,osweb,1.4.11,1,imkn,262,,0,a,enter,enter,enter,f,a,551,1094,570,404,888,551,2,psycho,817,1440,24,900,24,0,25,1440,1669407767481,1024,2,48000,-16,experiment,0,even,MacIntel,mink,116029,51,51,51,114730,44,115261,115929,3598,51,1159,1741,14513,116078,116643,51,115979,116078,ExPsyLing2022_Class1,57,35627,58,animal,yes,1024
