browser_codename,browser_name,browser_version,condition,congruence,correct,date_startdate,date_startdateUTC,date_starttime,experiment_debug,experiment_parameters,experiment_pilot,experiment_taskname,experiment_taskversion,jatosStudyResultId,jatosVersion,prime,queryParams_batchId,queryParams_personalMultipleWorkerId,response_time,screen_availableHeight,screen_availableWidth,screen_colorDepth,screen_height,screen_pixelDepth,screen_screenX,screen_screenY,screen_width,soa_condition,system_os,target,time_mask1,time_mask2,time_prime
Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/106.0.0.0 Safari/537.36",Inc_Nat_Synth,incongruent,1,28-09-22,28-09-22,11:39:56,0,0,0,0,0,750,3.6.1,swamp,233,803,732,900,1440,30,900,30,0,0,1440,long,MacIntel,DRILL,163947,242968,242934
Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/106.0.0.0 Safari/537.36",Con_Synth,congruent,1,28-09-22,28-09-22,11:39:56,0,0,0,0,0,750,3.6.1,canon,233,803,1489,900,1440,30,900,30,0,0,1440,long,MacIntel,CANON,163947,244418,244384
Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/106.0.0.0 Safari/537.36",Con_Synth,congruent,0,28-09-22,28-09-22,11:39:56,0,0,0,0,0,750,3.6.1,flute,233,803,833,900,1440,30,900,30,0,0,1440,long,MacIntel,FLUTE,163947,246650,246601
Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/106.0.0.0 Safari/537.36",Inc_Synth_Nat,incongruent,1,28-09-22,28-09-22,11:39:56,0,0,0,0,0,750,3.6.1,mall,233,803,873,900,1440,30,900,30,0,0,1440,long,MacIntel,BUSH,163947,248184,248150
Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/106.0.0.0 Safari/537.36",Con_Synth,congruent,1,28-09-22,28-09-22,11:39:56,0,0,0,0,0,750,3.6.1,jeans,233,803,706,900,1440,30,900,30,0,0,1440,long,MacIntel,JEANS,163947,249800,249751
Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/106.0.0.0 Safari/537.36",Inc_Nat_Synth,incongruent,1,28-09-22,28-09-22,11:39:56,0,0,0,0,0,750,3.6.1,lemon,233,803,829,900,1440,30,900,30,0,0,1440,long,MacIntel,CABIN,163947,251250,251201
Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/106.0.0.0 Safari/537.36",Inc_Synth_Nat,incongruent,1,28-09-22,28-09-22,11:39:56,0,0,0,0,0,750,3.6.1,fort,233,803,709,900,1440,30,900,30,0,0,1440,long,MacIntel,GOAT,163947,252801,252757
Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/106.0.0.0 Safari/537.36",Inc_Nat_Synth,incongruent,1,28-09-22,28-09-22,11:39:56,0,0,0,0,0,750,3.6.1,ocean,233,803,893,900,1440,30,900,30,0,0,1440,long,MacIntel,WHEEL,163947,254218,254184
Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/106.0.0.0 Safari/537.36",Inc_Nat_Synth,incongruent,1,28-09-22,28-09-22,11:39:56,0,0,0,0,0,750,3.6.1,shark,233,803,806,900,1440,30,900,30,0,0,1440,long,MacIntel,COUCH,163947,255835,255801
Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/106.0.0.0 Safari/537.36",Con_Nat,congruent,0,28-09-22,28-09-22,11:39:56,0,0,0,0,0,750,3.6.1,stick,233,803,809,900,1440,30,900,30,0,0,1440,long,MacIntel,STICK,163947,257385,257335
Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/106.0.0.0 Safari/537.36",Con_Synth,congruent,1,28-09-22,28-09-22,11:39:56,0,0,0,0,0,750,3.6.1,canoe,233,803,1105,900,1440,30,900,30,0,0,1440,long,MacIntel,CANOE,163947,258918,258884
Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/106.0.0.0 Safari/537.36",Inc_Nat_Synth,incongruent,1,28-09-22,28-09-22,11:39:56,0,0,0,0,0,750,3.6.1,bunny,233,803,792,900,1440,30,900,30,0,0,1440,long,MacIntel,PIANO,163947,260751,260716
Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/106.0.0.0 Safari/537.36",Con_Nat,congruent,1,28-09-22,28-09-22,11:39:56,0,0,0,0,0,750,3.6.1,peas,233,803,529,900,1440,30,900,30,0,0,1440,long,MacIntel,PEAS,163947,262285,262236
Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/106.0.0.0 Safari/537.36",Con_Nat,congruent,1,28-09-22,28-09-22,11:39:56,0,0,0,0,0,750,3.6.1,hare,233,803,1069,900,1440,30,900,30,0,0,1440,long,MacIntel,HARE,163947,263552,263502
